model,dataset,method_key,method_role,estimator,near_perfect_policy,n_folds,positive_folds,tie_folds,negative_folds,any_fold_positive,all_folds_positive,all_folds_nonnegative,mixed_positive_and_negative,mean_fold_lift_pct
tabicl,E-CommereShippingData,label_prop_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.8067445593558356
tabicl,E-CommereShippingData,label_prop_v3_adaptive,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.14275097517476634
tabicl,E-CommereShippingData,label_prop_v3_t005_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.535392062999224
tabicl,E-CommereShippingData,label_prop_v3_t005_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8686239329229822
tabicl,E-CommereShippingData,label_prop_v3_t01_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.3199316701517887
tabicl,E-CommereShippingData,label_prop_weighted_adaptive_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.06366916811977281
tabicl,E-CommereShippingData,label_prop_weighted_k10_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.6197352639848182
tabicl,E-CommereShippingData,label_prop_weighted_k15_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.5330831240699344
tabicl,E-CommereShippingData,label_prop_weighted_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.9083504459046305
tabicl,E-CommereShippingData,leaf_density_conf,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.4640372038294583
tabicl,E-CommereShippingData,leaf_density_conf_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.09772341077330138
tabicl,E-CommereShippingData,leaf_density_conf_deep,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.189045729897158
tabicl,E-CommereShippingData,leaf_density_conf_shallow,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.4535195504539582
tabicl,E-CommereShippingData,leaf_density_embed_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8170646751010541
tabicl,E-CommereShippingData,leaf_density_embed_k10_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.386268343668135
tabicl,E-CommereShippingData,leaf_density_embed_k20,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.21883625266048223
tabicl,E-CommereShippingData,leaf_density_embed_k5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.6463859077172056
tabicl,E-CommereShippingData,nearest_test_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.5602771595843531
tabicl,E-CommereShippingData,nearest_test_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.4918953339641206
tabicl,E-CommereShippingData,nearest_test_k10_filter_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.5601585240516046
tabicl,E-CommereShippingData,nearest_test_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.3815709629342507
tabicl,E-CommereShippingData,nearest_test_rel_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.6436346595121504
tabicl,E-CommereShippingData,nearest_test_rel_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.70454102102659
tabicl,E-CommereShippingData,nearest_test_rel_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7781734324269026
tabicl,E-CommereShippingData,neighbor_consensus_k10_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-4.320481166455743
tabicl,E-CommereShippingData,neighbor_consensus_k10_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.372992441116459
tabicl,E-CommereShippingData,neighbor_consensus_k10_uniform,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-4.11134157116491
tabicl,E-CommereShippingData,neighbor_consensus_k20_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-4.173567649691116
tabicl,E-CommereShippingData,neighbor_consensus_k5_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.1361994544779486
tabicl,E-CommereShippingData,neighbor_consensus_k5_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.986102414115878
tabicl,E-CommereShippingData,ot_disp_v2_selective,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.9453964526241088
tabicl,E-CommereShippingData,ot_disp_v2_selective_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.21263269630342005
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.271498670670691
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.1267919507440904
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.2715006110682245
tabicl,E-CommereShippingData,ot_disp_v2_selective_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.945456460663479
tabicl,E-CommereShippingData,ot_disp_v2_summary_only,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.2693120089335033
tabicl,E-CommereShippingData,ot_displacement_mag,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.72438199794235
tabicl,E-CommereShippingData,ot_displacement_no_mag,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.26065678931596
tabicl,E-CommereShippingData,pca_train_only_10,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.11842465533441453
tabicl,E-CommereShippingData,pca_train_only_5,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.24251843539354193
tabicl,E-CommereShippingData,pca_train_only_var90,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.24249818126500788
tabicl,E-CommereShippingData,pca_train_only_var95,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.1187868575458022
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf80_iter5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-1.2471722350831713
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf90_iter1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.7616721413344809
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf90_iter3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8441078020507137
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf95_iter3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5995778309737566
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5947063365418189
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.6186816988966446
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5944851731225348
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5946653253872048
tabicl,E-CommereShippingData,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,1,1,True,False,False,True,-0.10934558344319012
tabicl,E-CommereShippingData,target_enc_absolute,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8478880101177166
tabicl,E-CommereShippingData,target_enc_diff,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8440286674789547
tabicl,E-CommereShippingData,target_enc_inv_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8449483868343383
tabicl,E-CommereShippingData,target_enc_oof_absolute,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.13387174802660584
tabicl,E-CommereShippingData,target_enc_oof_diff,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.14811282948795848
tabicl,E-CommereShippingData,target_enc_oof_inv_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.1459366247251107
tabicl,E-CommereShippingData,target_enc_oof_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.14859002296027823
tabicl,E-CommereShippingData,target_enc_oof_ratio_cap5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.14855389839578018
tabicl,E-CommereShippingData,target_enc_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8456857242076038
tabicl,E-CommereShippingData,target_enc_ratio__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,0.2309136254523331
tabicl,E-CommereShippingData,target_enc_ratio__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3242188774308254
tabicl,E-CommereShippingData,target_enc_ratio_cap5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8455255888612192
tabicl,E-CommereShippingData,target_enc_standard_m10,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8435456378884681
tabicl,E-CommereShippingData,target_enc_standard_m20,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8447859192199582
tabicl,E-CommereShippingData,target_enc_standard_m5,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8461216082036301
tabicl,E-CommereShippingData,targeted_groupby_top3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.6256844802247445
tabicl,E-CommereShippingData,targeted_groupby_top3_shifted_agg,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.5174603851581123
tabicl,E-CommereShippingData,targeted_groupby_top5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.7567008381172595
tabicl,E-CommereShippingData,targeted_groupby_top5_shifted_agg,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.8453531587846796
tabicl,E-CommereShippingData,tdda_k10_lam07_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.017838750019875
tabicl,E-CommereShippingData,tdda_k5_lam06_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.587514895226489
tabicl,E-CommereShippingData,tdda_k5_lam07_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.0175985470002904
tabicl,E-CommereShippingData,tdda_k5_lam07_aug1_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.33900607497697
tabicl,E-CommereShippingData,tdda_k5_lam07_aug2,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.785880185734836
tabicl,E-CommereShippingData,tdda_k5_lam08_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.741823054019383
tabicl,E-CommereShippingData,tdda_v2_k10_lam07_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-5.523200763374657
tabicl,E-CommereShippingData,tdda_v2_k5_lam06_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-5.74463484749099
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.017717225248554
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-5.523036718756171
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-5.550430032627676
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-5.523036718756171
tabicl,E-CommereShippingData,train_only_scaling,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,0.0003866312992916333
tabicl,Fitness_Club,adversarial_lgbm_both_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.27219534540751084
tabicl,Fitness_Club,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.27696969603097615
tabicl,Fitness_Club,adversarial_lgbm_cal_iso_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.27696969603097615
tabicl,Fitness_Club,adversarial_lgbm_cal_platt_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.43331278809262463
tabicl,Fitness_Club,adversarial_lgbm_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.27219534540751084
tabicl,Fitness_Club,adversarial_logreg_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.15726747775879432
tabicl,Fitness_Club,adversarial_rf_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,0.15249016771651033
tabicl,Fitness_Club,cluster_membership_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.12645084429691789
tabicl,Fitness_Club,cluster_membership_k10_both_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.2998866356965511
tabicl,Fitness_Club,cluster_membership_k10_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.12645084429691789
tabicl,Fitness_Club,cluster_membership_k10_feature_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.2998866356965511
tabicl,Fitness_Club,cluster_membership_k10_weight,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,1,1,True,False,False,True,0.07364309654955577
tabicl,Fitness_Club,cluster_membership_k15_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.2576442264186456
tabicl,Fitness_Club,cluster_membership_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2630510057221006
tabicl,Fitness_Club,cluster_membership_k5_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2630510057221006
tabicl,Fitness_Club,freq_enc_train_only,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,1,0,True,False,True,False,0.16168251377412482
tabicl,Fitness_Club,freq_ratio_log,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.14716382767707473
tabicl,Fitness_Club,freq_ratio_log__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.04560848064567696
tabicl,Fitness_Club,freq_ratio_log__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.12861782246078288
tabicl,Fitness_Club,freq_ratio_v2_both_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
tabicl,Fitness_Club,freq_ratio_v2_diff_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
tabicl,Fitness_Club,freq_ratio_v2_ratio_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
tabicl,Fitness_Club,freq_ratio_v2_ratio_ungated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.1476690610720258
tabicl,Fitness_Club,groupby_shift_cohen_d,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3119562839558769
tabicl,Fitness_Club,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.27470355510153915
tabicl,Fitness_Club,groupby_shift_cohen_d__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3872926140490431
tabicl,Fitness_Club,groupby_shift_cohen_d_min10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.3200539983197201
tabicl,Fitness_Club,groupby_shift_ratio_log,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.26988595681048794
tabicl,Fitness_Club,groupby_shift_ratio_raw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.29147393320112164
tabicl,Fitness_Club,groupby_train_only,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7022416480350145
tabicl,Fitness_Club,joint_freq_combined,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.12554279703115906
tabicl,Fitness_Club,joint_freq_combined__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.04560848064567696
tabicl,Fitness_Club,joint_freq_combined__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.11017804246161526
tabicl,Fitness_Club,joint_freq_separate,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.10799987212927842
tabicl,Fitness_Club,joint_freq_separate__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.04560848064567696
tabicl,Fitness_Club,joint_freq_separate__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,1,0,True,False,True,False,0.3801170985384809
tabicl,Fitness_Club,joint_groupby_combined,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.9712836241038167
tabicl,Fitness_Club,joint_groupby_combined__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.18306552531918532
tabicl,Fitness_Club,joint_groupby_combined__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.23989626424237884
tabicl,Fitness_Club,joint_groupby_mean_only,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.21288300995730822
tabicl,Fitness_Club,joint_groupby_separate,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.15234379910830417
tabicl,Fitness_Club,joint_pca_10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2066227566459223
tabicl,Fitness_Club,joint_pca_5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2066227566459223
tabicl,Fitness_Club,joint_pca_var90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2066227566459223
tabicl,Fitness_Club,joint_pca_var95,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.2066227566459223
tabicl,Fitness_Club,joint_scaling,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,2,0,True,False,True,False,0.0016528652418975334
tabicl,Fitness_Club,joint_tsne_2d_p30,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.084316486968803
tabicl,Fitness_Club,joint_tsne_2d_p50,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.3017652202169916
tabicl,Fitness_Club,joint_tsne_3d_p30,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.3858653613484135
tabicl,Fitness_Club,label_prop_k10_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.018701226667076392
tabicl,Fitness_Club,label_prop_k15_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.8735651984466003
tabicl,Fitness_Club,label_prop_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.13387465237370644
tabicl,Fitness_Club,label_prop_v3_adaptive,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-6.849378559868209
tabicl,Fitness_Club,label_prop_v3_t005_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.1934196107184238
tabicl,Fitness_Club,label_prop_v3_t005_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.0160263877187607
tabicl,Fitness_Club,label_prop_v3_t01_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-7.004405295092749
tabicl,Fitness_Club,label_prop_weighted_adaptive_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-4.829066045188029
tabicl,Fitness_Club,label_prop_weighted_k10_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.4599172719299176
tabicl,Fitness_Club,label_prop_weighted_k15_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.8745123902201613
tabicl,Fitness_Club,label_prop_weighted_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.708792781587782
tabicl,Fitness_Club,leaf_density_conf,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.6691362720200505
tabicl,Fitness_Club,leaf_density_conf_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.12969772694813292
tabicl,Fitness_Club,leaf_density_conf_deep,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.030803875813007975
tabicl,Fitness_Club,leaf_density_conf_shallow,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.029226116781815525
tabicl,Fitness_Club,leaf_density_embed_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.4989586011848612
tabicl,Fitness_Club,leaf_density_embed_k10_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.6681367724881121
